Id	Bas3	Bas2	WT4	WT3	norm.Bas3	norm.Bas2	norm.WT4	norm.WT3	baseMean	Base	WT	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks	cogClass	prod
CD630_30880	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	Putative cellobiose-phosphate degrading protein
CD630_30890	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G-G	PTS system%2C glucose-like IIBC component
CD630_30900	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C GntR family
CD630_30910	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	Trehalose-6-phosphate hydrolase
CD630_30920	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	E	Putative amino acid permease
CD630_30930	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	E	Putative gamma-glutamyl-gamma-aminobutyrate hydrolase
CD630_30940	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	KT	Transcriptional regulator%2C sigma-54-dependent
CD630_30941	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_30950	0	0	0	4	0	0	0	1	0.33	0	0	1.032	0.046	0.176	0.860578091675556	NA	0	28.4427	10	10	TRUE	NA	G	6-phospho-beta-glucosidase
CD630_30960	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	G	6-phospho-beta-glucosidase
CD630_30970	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G-G-G	PTS system%2C beta-glucoside-specific IIABC component
CD630_30980	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcription antiterminator%2C PTS operon regulator
CD630_30990	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	R	Putative amidohydrolase%2C M20D family
CD630_31000	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	R	Putative C4-dicarboxylate anaerobic carrier%2C DcuC family
CD630_31001	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of artefact
CD630_31010	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	G-G	PTS system%2C glucose-like IIBC component
CD630_31020	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	E	Putative peptidase%2C M20 family%2C peptidase V related
CD630_31030	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	PTS system%2C glucose-like IIA component
CD630_31040	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	HR	Putative hydrolase%2C HAD superfamily%2C IIB subfamily%3B putative sugar phosphatase
CD630_31050	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	C	Putative iron-containing alcohol dehydrogenase
CD630_31060	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	Transaldolase
CD630_31070	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcription antiterminator%2C PTS operon regulator
CD630_31080	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	Putative membrane protein
CD630_31090	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	Putative pentose-5-phosphate 3-epimerase
CD630_31100	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	6-phosphofructokinase
CD630_31110	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_31120	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	R	Putative peptidase%2C M20D family
CD630_31130	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	R	Putative aminobenzoyl-glutamate utilization protein B
CD630_31140	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative membrane protein
CD630_31150	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	G	6-phospho-beta-glucosidase
CD630_31160	0	0	0	4	0	0	0	1	0.33	0	0	1.032	0.046	0.176	0.860578091675556	NA	0	28.4427	10	10	TRUE	NA	G-G-G	PTS system%2C beta-glucoside-specific IIABC component
CD630_31170	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcription antiterminator%2C PTS operon regulator
CD630_31180	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_31190	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	Putative UDP-glycosyltransferase%2C MGT subfamily
CD630_31200	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K-KV	Transcriptional regulator%2C AbrB family
CD630_31201	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_31210	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	C-C	Putative flavodoxin/nitric oxide synthase
CD630_31220	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	K	Transcriptional regulator%2C ArsR family
CD630_31230	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	C-C	Putative nitroreductase
CD630_31240	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	6-phospho-beta-glucosidase
CD630_31250	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G-G-G	PTS system%2C beta-glucoside-specific IIABC component
CD630_31260	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcription antiterminator%2C PTS operon regulator
CD630_31270	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G-G	PTS system%2C beta-glucoside-like IIBC component
CD630_31280	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	Beta-phosphoglucomutase %28beta-D-Glucose 1%2C6-phosphomutase%29
CD630_31290	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	Glycosyl hydrolase/phosphorylase
CD630_31300	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	6-phospho-beta-glucosidase
CD630_31310	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	K-G	Transcriptional regulator%2C AraC family
CD630_31320	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	GT	PTS system%2C fructose-like IIA component
CD630_31330	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcription antiterminator%2C PTS operon regulator
CD630_31340	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	GT-G-G	PTS system%2C fructose-like IIABC component
CD630_31350	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	G	Putative fructose-1-6-bisphosphate aldolase
CD630_31360	0	0	4	18	0	0	3	6	2.17	0	4	1.607	0.685	1.512	0.13052510892197	0.294305248384156	0	1.6666	1.5874	1.5874	TRUE	NA	G	6-phospho-beta-glucosidase
CD630_31370	0	0	2	15	0	0	1	5	1.58	0	3	1.342	0.425	1.084	0.278494532887187	NA	1.341	2.9477	2.8347	2.8347	TRUE	NA	G-G-G	PTS system%2C beta-glucoside-specific IIABC component
CD630_31380	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcription antiterminator%2C PTS operon regulator
CD630_31381	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of putative phage transcriptional regulator %28C-terminal region%29
CD630_31382	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of conserved hypothetical protein %28Central region%29
CD630_31390	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C Phage-type
CD630_31400	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative membrane protein
CD630_31410	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative membrane protein
CD630_31430	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	V	Putative ThiJ/pfpI family protein
CD630_31440	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C DeoR family
CD630_31450	0	0	4	6	0	0	3	2	1.18	0	2	1.233	0.302	0.834	0.404092940508482	NA	0	4.0622	3.7399	3.7399	TRUE	NA	notInCOG	Surface-exposed adhesin
CD630_31460_p1	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of putative sortase B %28Part 1%29
CD630_31460_p2	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of putative sortase B %28Part 2%29
CD630_31461	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of putative transposase%2C IS4 family %28C-terminal region%29
CD630_31470	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	L-L	Putative DNA-methyltransferase
CD630_31480	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Hypothetical protein
CD630_31490	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	L	DNA helicase
CD630_31500	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_31501	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_31510	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative phage protein
CD630_31520	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_31521	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C Phage-type
CD630_31530	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C Phage-type
CD630_31531	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of putative phage protein %28N-terminal region%29
CD630_31540	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C Phage-type
CD630_31550	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Putative Fic/Doc-related protein
CD630_31560	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	L	phage integrase
CD630_31561_p1	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of conserved hypothetical protein %28Part 1%29
CD630_31561_p2	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of conserved hypothetical protein %28Part 2%29
CD630_31562	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_31563	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_31570	0	0	2	2	0	0	1	1	0.51	0	1	1.055	0.078	0.295	0.767906415165046	NA	0	15.0581	10	10	TRUE	NA	O	SsrA-binding protein
CD630_31580	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	C	Transcriptional regulator%2C TRAP family
CD630_31590	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	JO	Putative FemA-like peptidoglycan biosynthesis protein
CD630_31600	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	ABC-type transport system%2C multidrug-family permease
CD630_31610	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	ABC-type transport system%2C multidrug-family permease
CD630_31620	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	V	ABC-type transport system%2C multidrug-family ATP-binding protein
CD630_31630	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_31640	0	0	0	6	0	0	0	2	0.49	0	1	1.055	0.078	0.295	0.767798119699751	NA	0	15.5314	10	10	TRUE	NA	K	Ribonuclease R
CD630_31650	0	0	0	1	0	0	0	0	0.08	0	0	0.972	-0.041	-0.159	0.874051897451427	NA	0	349.1015	10	10	TRUE	NA	L	Conserved hypothetical protein
CD630_31660	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C hxlR family
CD630_31670	0	0	2	4	0	0	1	1	0.67	0	1	1.082	0.113	0.407	0.683976199146408	NA	0	9.7349	8.6653	8.6653	TRUE	NA	R	Putative phosphatidylethanolamine-binding regulatory protein
CD630_31680	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_31690	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	R	Putative malate transporter
CD630_31691	0	2	0	0	0	4	0	0	0.91	2	0	0.795	-0.33	-1.077	0.281689062410677	NA	10	5.7564	6.4924	6.4924	TRUE	NA	U	Protein-export membrane protein SecG
CD630_31700	0	0	6	26	0	0	4	9	3.17	0	6	2.105	1.074	2.048	0.0405153454405252	0.166028665170244	0	0.9204	0.8832	0.8832	TRUE	NA	G	Enolase %282-phosphoglycerate dehydratase%29 %282-phospho-D-glycerate hydro-lyase%29
CD630_31710	0	0	8	13	0	0	5	4	2.43	0	4	1.759	0.815	1.698	0.0894662902120223	0.244448227477524	0	1.3191	1.2283	1.2283	TRUE	NA	G	2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase %28Phosphoglyceromutase%29 %28BPG-independent PGAM%29 %28iPGM%29
CD630_31720	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	Triosephosphate isomerase %28TIM%29 %28Triose-phosphate isomerase%29
CD630_31730	2	0	0	10	5	0	0	3	1.96	2	2	0.96	-0.059	-0.145	0.884531426048894	0.946918596587664	6.5565	2.0463	2.3302	2.3302	TRUE	NA	G	Phosphoglycerate kinase
CD630_31740	0	0	3	15	0	0	2	5	1.75	0	4	1.407	0.493	1.204	0.228446282679927	0.414543593358062	0	2.5331	2.4006	2.4006	TRUE	NA	G	Glyceraldehyde-3-phosphate dehydrogenase %28GAPDH%29
CD630_31750	0	2	2	12	0	4	1	4	2.24	2	2	1.078	0.108	0.248	0.804272923152433	0.906239448657137	0.3892	1.556	1.4101	1.4101	TRUE	NA	K	Transcriptional regulator%2C SorC family
CD630_31760	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	K	RNA polymerase sigma-54 factor
CD630_31770	0	0	2	6	0	0	1	2	0.84	0	2	1.129	0.175	0.559	0.576035205793971	NA	0	6.6754	6.0537	6.0537	TRUE	NA	C-C	Putative xanthine dehydrogenase
CD630_31780	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	D-hydantoinase %28Dihydropyrimidinase%29
CD630_31790	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	F-S	Dihydroorotate dehydrogenase%2C catalytic subunit
CD630_31800	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	Putative purine permease
CD630_31810	0	0	4	0	0	0	3	0	0.68	0	2	1.073	0.101	0.383	0.701633532059556	NA	10	9.4757	10	10	TRUE	NA	FR	Putative amidohydrolase
CD630_31820	0	0	0	4	0	0	0	1	0.33	0	0	1.032	0.046	0.176	0.860578091675556	NA	0	28.4427	10	10	TRUE	NA	Q	Putative D-aminoacylase
CD630_31830	0	0	2	2	0	0	1	1	0.51	0	1	1.055	0.078	0.295	0.767906415165046	NA	0	15.0581	10	10	TRUE	NA	E	Putative peptidase%2C M20 family
CD630_31840	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	E	Diaminopropionate ammonia-lyase
CD630_31850_p1	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	notInCOG	Fragment of putative RNA-binding protein %28Part 1%29
CD630_31850_p2	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of putative RNA-binding protein %28Part 2%29
CD630_31860	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	KT	Transcriptional regulator%2C sigma-54-dependent
CD630_31870	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	V	Putative regulatory endoribonuclease
CD630_31871	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_31880	0	0	0	6	0	0	0	2	0.49	0	1	1.055	0.078	0.295	0.767798119699751	NA	0	15.5314	10	10	TRUE	NA	notInCOG	Conserved hypothetical protein
CD630_31890	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	C	Putative NADPH-dependent FMN reductase
CD630_31900	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C MerR family
CD630_31910	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	R	Putative oxidoreductase
CD630_31920	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	M-O-O	Putative cell surface peptidase%2C M4 family
CD630_31930	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative phage-related protein
CD630_31940	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K-L	Transcriptional regulator%2C AraC family
CD630_31950	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	L	Putative UvrABC system protein A 2 %28UvrA protein 2%29 %28Excinuclease ABC subunit A 2%29
CD630_31960	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	V	Putative penicillin-binding protein
CD630_31970	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K-K	Transcriptional regulator%2C MerR family
CD630_31980	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Multidrug resistance protein Cme%3B Transporter%2C Major Facilitator Superfamily %28MFS%29
CD630_31990	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	ABC-type transport system%2C multidrug-family permease
CD630_32000	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	ABC-type transport system%2C multidrug-family permease
CD630_32010	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	V	ABC-type transport system%2C multidrug-family ATP-binding protein
CD630_32020	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	T	Two-component sensor histidine kinase
CD630_32030	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	TK	Two-component response regulator
CD630_32040	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	M	Putative membrane protein
CD630_32050	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	C	Putative nitroreductase
CD630_32060	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative membrane protein
CD630_32070	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	V	Putative multi antimicrobial extrusion protein%2C MatE family
CD630_32080	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C MarR family
CD630_32090	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C PadR family
CD630_32100	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	C	Conserved hypothetical protein
CD630_32110	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	C	Conserved hypothetical protein
CD630_32120	0	4	0	0	0	7	0	0	1.82	4	0	0.585	-0.772	-1.856	0.0635233221590624	0.192514855407039	10	2.3625	2.8059	2.8059	TRUE	NA	I	Conserved hypothetical protein
CD630_32130	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_32140	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K-K	Transcriptional regulator%2C AraC family
CD630_32150	0	1	0	0	0	2	0	0	0.45	1	0	0.882	-0.182	-0.701	0.483405831058742	NA	0	17.5371	10	10	TRUE	NA	E	ABC-type transport system%2C glycine betaine/carnitine/choline ATP-binding protein
CD630_32160	0	1	0	0	0	2	0	0	0.45	1	0	0.882	-0.182	-0.701	0.483405831058742	NA	0	17.5371	10	10	TRUE	NA	E-M	ABC-type transport system%2C glycine betaine/carnitine/choline permease
CD630_32170	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	L	ABC-type transport system%2C ATP-binding protein
CD630_32180	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_32190	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	O	33 kDa chaperonin %28Heat shock protein 33 homolog%29 %28HSP33%29
CD630_32200	2	0	0	1	5	0	0	0	1.22	2	0	0.777	-0.364	-1.017	0.308927285865018	NA	3.1724	3.9179	3.8633	3.8633	TRUE	NA	H	Putative methyltransferase
CD630_32201	0	0	0	1	0	0	0	0	0.08	0	0	0.972	-0.041	-0.159	0.874051897451427	NA	0	349.1015	10	10	TRUE	NA	D	Small acid-soluble spore protein
CD630_32210	0	0	8	2	0	0	5	1	1.53	0	3	1.313	0.393	1.025	0.305572163063222	NA	3.0361	3.0682	3.0667	3.0667	TRUE	NA	R	Putative peptidase%2C M20D family
CD630_32220	0	0	1	6	0	0	1	2	0.67	0	2	1.08	0.111	0.402	0.687524752697129	NA	0	9.8681	8.8863	8.8863	TRUE	NA	E	L-serine dehydratase
CD630_32230	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	EM	Dihydrodipicolinate synthase 2
CD630_32240	0	0	4	2	0	0	3	1	0.85	0	2	1.13	0.176	0.56	0.575378542224657	NA	0	6.5254	6.0269	6.0269	TRUE	NA	E	Aspartate-semialdehyde dehydrogenase
CD630_32250	0	0	4	2	0	0	3	1	0.85	0	2	1.13	0.176	0.56	0.575378542224657	NA	0	6.5254	6.0269	6.0269	TRUE	NA	EM	Dihydrodipicolinate synthase 3
CD630_32260	0	0	0	4	0	0	0	1	0.33	0	0	1.032	0.046	0.176	0.860578091675556	NA	0	28.4427	10	10	TRUE	NA	E	Dihydrodipicolinate reductase 1 %28DHPR 1%29
CD630_32270	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	E	2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-acetyltransferase
CD630_32280	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	O	Putative membrane protein
